pdf_file,page,text
Rajasthani03.pdf,204,श्ट६  हेंवे  दाहर्रा रेबारी कहीराः इतरी कही छे जू राठोड़ सॉर्ढो लियाँ छे जो आय सके तो वेगो आये  इनरों साँभलने दोदों छूमरों साथ भेल्ो करने चढ़ियो छे  अर पावूजी साँढा लेने मेल्दने धाकड़ी सू पाँणी माँहे दीवी । देस् साँढाँ जेसों आड़ २ते भांनरी लिरने साथ पर नदी करी। करने आधा चालिया । तठ दोदे मिरजे खानरे सहर आयने मिरजेन कही जू राठोड साढोँ छीदी ० एण बाहर आवब। मिग्जो दोदेरों चाकर हंतो  तद मिएजों एण चढ़ दोदेरे साहमो आयो  छाहर्रा मिरजे कही अन्ना रे ह५७॥ कण जू दोवान थे काषा बडे व्यू  साँदाँ पान राठोड लिया छे आएं घोड़ा रियाँ एंड नहीं पछा दाल ने आनो बाघेडछो मारियो छे सू थाँस शण मरे नहीं । तठे मिरज्े इतरी कही तेसें दोदों पाछो फिरियो । मा दोठों नो करने थे २ आयो। अर पाबजी साढाँ लिया सोडारे हु सार जा सहर माह निसारया  ल॑ ध कांटरे सीचेकर निसरिया। बठे सोढी कर डे करत माँह्टे ठो पांद्रजा ने दीठी । हद सोढी पर मान कही ज्ू करन शा डे ४५ प्छे एैं३ई मने परणासो ञ्ञो मने परणावों । तांदरां इये की के वकन्म्ग  आपरे माँदीद कहाई  नठे शेड द््मी ट से मे ह्हिया। हक पाबजीने ज्ञो कहा योर ३७ स्हारं परणीजने पधारों। लाहराँ कप ह्ीजू आज हो धाडो छियाँ ज्ञावां छा पाछे आय परणीजराँ  दाहराँ गरीढ़े आदमी साथे नारे र गेल्हियो । ताहरा झादमी टीकों कांढ १ हफ लगाई। २ मगरमच्छ । हे पत्तिको। ४ पीछे । ५४घधा छडाका । नरियल भेजा सगाई करते समय राजस्थान में लडकी को श्येरसे लब॒के को नरियल ज उाने की प्रथा है ।
Rajasthani03.pdf,205,१६०  नाले र पायूजीरे हाथ देने सगाई कर पाक फिरेया अर पाबजो पावरी  साँढाँ लेने ददरेवेर आया। अधो गोगोजोी विराज ।ताहराँ केह्हण घर माँहे वेठी हंती  गोगोजी केल्हणनूँ रोज हँसता  कहता जू काको दोदेरी साँढाँ कद आण देसी  इतरे हरियों आयो। आयने कही जू केल्दणबाई घरे छे नहीं  तठे केश्हण कह्मोहवे वीरा छाँ। ताहराँ हरिये कदीबाई पायूजी पधारिया छे दोदेरा वरग तने सँकलपिया हंता सू ले आया छे संभाल लेवो  तठे गोगोजी बाहर आया ने पाबूजोसूँ मिलिया। तठे साँढाँ सरब संभाल भतीजीन दीवी अर कहदीएके बाँडे ऊँट बिना बीजा वरग सरव छे सु ले । तठे सरब गोगेजों सँभाई । पण गोगेजीरे मन माहे विश्वास रहो जू दोदो आज बडो जोरवल छे तेरी साँढाँ केसूँ छीवी जाबे छे कठे बीजी जायगाँसूँ ले आयो छे  तठे गोगेजी पावृजीनूँ भगत कीयो ने विचारी जू पाबूरी करामात पण देखीस  जीमने बैठा ताहरां गोगेजी पाबूजीनूँ कहो जु पाबूजी म्होरे केईरो नाँव लियो वेर छे सू जो थे अठे रहो तो म्हारो बेर लेवो। ठाहरां पवृजी कहीबोहत भरों रहसाँ। ताइरों रात पड़ी। तठे गोगेजी पायूजीलूँ कहीआपों परभाते सोण लेखा जो सौण हुआ तो वेरने चढसाँ । तीदर्रों पाबूजी कहीसोण ढकिसो छेसो ९ आप १ सीधी । २ राजस्थान के एक गॉँवका नास  ऊब यह बीकानेर राज्य में है। ३ हाँ । ४ संकल्प करके दिदा था। ५ भ्रहण को संभाज्ञ लो ६ ६ छकुन
Rajasthani03.pdf,206,१६१  जठे चढसाँ जठे फते कर आसाँ। तो पण गोगेजी कहोआपरोः घरती माँहे सोग होज छे। तठे रात तो अे पोड रहा छे अर परभात हुवाँ गोगोजी पावूजी बेऊँ घोड़े चढ़ने सोजन निसरिया। तडे सोण तो कोई हुवो नहीं  तःदररां ऊँंक रूख नीचे जाय जञाजम बिछयने सुता अर घोड़ोघोड़ी दोनाने काया ढालने चरणनूँ छोडिया छे । इतरे ठंढडों बखत हुवो। ताहरा ओ जागिया । तहे गोगोजी उठिया  कहीघोड़ा ले आबाँ पछे आर्पाँ घरे जावाँ। हद पावूजी कहीराज़ असो हूँ ले आईस । तहराँ गोगेजी कही थे छोटा तोई सुसरा छो पग बडा छो थे बेसो हूँ छे आईस । ताहराँ पाबून्ी कहीआ तो साँची पण थे बूढा छो अर म्हे मोटियार  छाँ। ताहर्राँ पाबुजी घोड़ेंघोड़ीरी खबर करणने गया। आगे जाय देखे तो कासूँ  नाग दोय छे तिके खड़ाखड़ा घोड़ोबोड़ी चारे छे अर दोरया नागारो घोड़ौरे पगा माँदे दावणों छे । तठे पाबूजी देखने विचारी जू आ मने गोगेजी करामात दिखाडी छे। तठे पावृजी पाछा आया। पाछा आयने गोगेजीन कहीराज मने तो थोड़ा दीसें नहीं कठे निसरिया मने तो मिदधिया नहीं  ताहरा पाबजी जाज्मम बेंठा अर गोगोजोी बरछी लेने खबर करणन् गया। आगे देखे तो कासूँ  पाणीरों बडो हवद छे भरियो छे तेमें एक नाव छे तेमें घोड़ा दोनूँ के सू नावमें तिरे छे हवद डँडो बहोत। गोगेजी विचारी जू आ मने फबूजी करामात देखाडी छे।आ जाणने १ दोनों ।  जानवरों के पैरों में बंदत अथवा अर्गला डालना जिससे जे ५ हु वे भाराकर न जा सकें  ३ जवान
Rajasthani03.pdf,207,काम  ९१६ धु  गोगोजी पाछा षाबूजी पासे आया। ताहरा पाबूजी कहीराज घांड़ा छाथा ९ वाहर्रा गोगेजो ऋद्दीराज म्हारे मन माँहे संदेह थो सू हमें मिटियो मैं थॉने छाथा । सद पाबूजी गोगोजी मेला हयने घोड़ा गया । आगे देखे ठो कासूँ  ऊर्य छूटा चरे छे  तद जे घोड़ा लेने छगार्मा देंने असबार हुयने गोगेजीरी कोटड़ी ले आया छे। पाबूजीनूँ भगत जिमायने विदा दीवी छे। पावूजी अर थोरी असवार हुयने साँढाँ देंने कोड आया छे  तठे बरस अक पाबूजी कोल रहा । एबूजीनें दरस बारह हुवा । ताहरां सोढे सावो छिख मेह्हियो । कहीऊल कर वेगा आवज्यो  तठे पाबजी जानरी तयारी कीबी । जोंद्राव खीचो बुलायो गोगेजीनू बुछाव अर बृढेजी जानरी तयारी कीबो अर देवड़ो न आयो। ठठे जान चढी दाहराँ चदिरी देटीरो पएण साथो हंनो । सलद सादर्गांच बेटी दीबी हंती तेरी सात ऊार्ना आदो  हाहरा डा अन्दूकनयव नी चाँदेलू पावृजी कही जू चाँदा थारे पण विवाह छे तूँ अठे रह । तद चाँदियों तो डेरे सह्मो अर देवियों साथे हुबो। ताहरराँ जानियाँ बीच जाँदर्ता जाननूँ वहा कारा सोण हुवा । ताहर्रा दाड़ी छोका सोणियाँ दकू६ राज सोण भद्धा न हुवा छे पाछा फिरो बीजे सावे परणीज्ञर्सा  ताहरा पावूज्ी कहीथे पाछा फिरो हूँ तो कोई फिल्ँ नहीं छोक कहसे जू पाबूजीरी ते चढी रहो । ताहरोँ पबुजी तो आधा चढ़िया। साथे अंक देवियों हुवों भर बीजा सरब बाछा फ॒िरिया। रा १ आपका जद रे हे लिया ।  भक्तिएवंक सं रू विवाहलप्त  ४ झूराब  ४ शकुन वृफलेदाजोने ।
Rajasthani03.pdf,208,१६३  ताहराँ पाबूजी घड़ी दोय रात गयाँ धाट जाय पहुँता  उठे सोढाँ भली भ्राँतसूँ विवाद कियो । ताहरां पाबूजी फेरा लेने हालण तागा । ताहराँ सोढाँ कद्दीराज म्हॉँमें चूक किसी जू जीमों नहीं ने कोई भगत लेबो नहीं सु किसे वासते दिन दोय च्यार रहज्यो जान दायजो देने विदा करा ताहरा पाबूजी कही जू म्हाँने सोण छावा हुवा छे तेहँ रातेरात घराँ जाईस पाछे मासेकनूँ भगत दायजो ले जाईस । ताहरां सो्ढाँ कहीतो चढो  तद् पाबजी चढिया। तठे सोढी पण कही हूँ पण नहीं रहूँ साथे हुईस  तठे सोढीजी पण वहली बेस साथे हुवा छे। ताहरां वही वाँसे राखी। पाबजी सोढीनूँ आपरे वाँसे कालबी ऊपर चढाय लीवी । उठेरा चालिया रातोंरात कालू आया। पाबूजी अर सोढी जाय मोहरूमें पोढिया छे भर देवो आपरे घरे जाय सूतो छे । तठे जानी जींदराब आयो हंतो। तठे पाबूजी बडेजी जींदरावनूँ सीख दीबी । ताहराँ जींदराव जाँवते मारगमें काछेछॉरों धण सरब लियो । ताहरां गोरी आय पुकारियों । कददीजींदराबव खीची धण सरब लियाँ जावे छे  तद विरोड़ी चारण आयने बूडे आगे कूकी। कही बूंडा वाहर धाय खीची गायाँ घेरियाँ  ताहराँ बूडे कहीहे चारण म्ह।री आँख दूखे छे आज तो कोई चढाँ नहीं  ताहराँ चारण कूकतीकूकती पाबूजीरे महरू आयने चाँदेनूं कहीचाँदा पाबूजी नहीं अर खीची धण सरब लियो तूँ चढ । ताहरा चाँदे कद्दीहे कूक ना १ सोढोंका देश । २ खराब । ३ एक सहीने के लगभग । ४ पीछे । ५ गाय बंल चरानेवचाला। ६ गायबेल । १३
Rajasthani03.pdf,209,१६४  पाबूजी आया छे। इतरे पावुजी पण करोखे मंद्दे गल्लो काढ़ियो। कहीकासूँ छे ९ ताहराँ चाँदे कद्दीबिरोड़ी चारणरो धण जींद राव लियो अर बूडो चढ़े नहीं । ताहरां पाबूजी घोड़ी जीण करायने चढ़ियाने आहेड़ी  पण सरब चढ़िया। सातबीस जानी ने सात चाँदेरा भाई अ पाबूजी साथे चढिया। तिके जाय पढुँता। उठे छड़ाई हुई । तादर्रां खीचीरो छोक सरब घिरियो  पाबूजी धण सरब लेने चालिया अर धणने गूजवे कोहर  चाढ़ियो। पण पाणी नीसरे नहीं। तद विरोड़ी कह्योबडा राठोड़ ज्यों फेरिया त्यों पाय । तठे वांसे कोहर माँहे घातने पाबूजी आप वारो लेवण छागा। तठे ओेक बारो काढियो । तेसं काठा कूंडो खेली ओके बारेसूँ सरब भरिया  धण सरब पायो । अर वाँसे वीरोड़ीरी छोटी बहन बूडेनूँ जाय पुकारी । कहीइृूडा हमे तू कितराएक काछू जोबीस पाबूजी तो काम आया। इतरी इये कही तेसूँ बूडेनूँ छोह छूटो । बूडोजी असवारी कर चढ़िया। तेसूँ पहुँता ताहराँ जींदराबनूँ कहीरे खीची ऊभो रद्द पाबू मारने कठे ज्ञाइंस  तद खीचो सोस कियो  कही राज पावूजी तो धणले पाछा फिरिया थे छड़ो मती जाँणे। पण बूडो माने नहीं। तठे लड़ाई हुई। बूडोजी काम आया। ताहराँ खीची आपरे छोकॉाँन कही जू आज आप पावू मारियो नहीं तो पछे आपॉने नहीं छोडेछो मारो। ताहराँ जींदराव कुडछु पण पैंमे घोरंधारनूँ कह्मो जू भे १ थोरी जो चॉादे के यहाँ बराती होकर आये थे । २ गूजवा नामका कुँआ। रे लोठा लाया  गाएबैलोंको । ४ पिला । ४ प्रेस  ६ आवाज ऊऔ  ७ पैंमेकी राजघवी ।
Rajasthani03.pdf,210,१६५  राठोड़ छे थारी धरती दर्बावतादर्बांवशा सरब राज लेसी अर जो आवैं तो आज़ दाव छे पायूनूँ मार्रां। ताहराँ पमो पण चढियो  ओे मे़ा हुयने पाबूजी ऊपर आया । तठे पाबूज्ी गायाँ पायने छोडी छे। इतरे खेह दीठी । कह्दीरे चाँदा मा खेह् केरी  तद चाँदे कही राज खीची आयो  अर पहलड़ो लड़ाई माँद्दे चाँदे खोचीनूँ तरवार वाही हंती  तद पावृजी तरवार आपड़ छीवी । कद्दीमारो मती बाई राड हुसी । तद चाँदे कहीराज आप तरवार आपड़ी सु बुरो कीवी ओ छोडे ९ छै मराया भा । पण पावूजी मारण दिया नहीं । तठे फोज़ आई  तद चंद कहीराज जो मारियो हुवे होत हो पाप कटियो हुत हरामलोर आयो । तठे पाबूजी तो बुद्दा ने लड़ाई कीवी। कनब बडो रिठ वाजियो । तेलूँ पाबूजी काम आया। सातबीस भहेड़ी हँंता सु सरब काम आया। खीची तो छड़ाई करने आपरे घरे गयो अर पाबूजीरे सोढी सती हुईं । अर डोडगहेलोरे सात मासरो गरभ सू आ सती हुई तद छोकाँ कहीथारे पेट माँहे बेटो छे छू सतो मती हुवो । ताहराँ डोडगहेली छुरी लेने पेट मरड़ने माँद्दे बेटो काढियो अर धायनूँ दियो। कह्दीइयेनूँ पाठे ओ बडो देवनीक मरद् हुसी  तठे नाँब भरड़ो दियो। एछे करड़ो बरस बारहरो हुबो। ताहराँ मरड़ें काकेबापरो बैर लियो जींदराव खीचीनू मारियो। तिको झरड़ो अजे जीव छे । तेनूँ गोरखनाथजी मिलिया। १ चले । २ घोर युद्ध हुआ । ३ काटकर । ४ देचतुल्य ।
Rajasthani03.pdf,211,टिप्पणियाँ
Rajasthani03.pdf,212,१ जगदेव पँवार ९ प्राचीन काल में परमार जाति के राजपूत बढ़े प्रतापी हुए । सिंध से लेकर मालवा तक का बिम्तृत देश उनके अधिकार में था। उनके बड़ें भारी प्रताप ओर मद्दान् साम्राज्य के कारण ही यह कद्दावत प्रसिद्ध हो गई कि हा पिरथीतणा पवार पिरथी परमारॉतणी । एक उजीणी धार बीजों आबू बेसणो ॥ उस समय परमारों के दो राज्य थे । पश्चिमी अर्थात् राजस्थानी राज्य की राजधानी आबू में थी ओर पूर्वी अर्थात् मालवीय राज्य की राजधानो धारा । २ राजस्थान के प्राचीन इतिद्ासप्रंथों ख्यातों ओर कविपरंपरा में अणहिल्वाड़ पाटण के राजा सिद्धराज सोलंकी जयसिद्द ओर जगदेव पँवार की बात प्रसिद्ध हैं। नेणगसो की राजस्थान की ख्यात में सोलंकियों की वंशावलों दी हुई दे । वहाँ लिखा दे कि सं० १०१७ बिक्रमी में मृलराज सोलंको ने चाबड़ों से पाटण का राज्य छीन छिया अर ४९ वर्ष तक राज्य किया। इसके बाद ४० वर्ष तक उसके दो उत्तराधिकारियों ने राज्य को अपने बाहुबल से खुब बढ़ाया । सिद्धराज जयसिंद्द देव विक्रमो संबत् ११४० में
Rajasthani03.pdf,213,२००  पाट बैठा ओर उसने ४६ वर्ष तक राज्य किया । इसने अपने समय में रुद्रमाल का प्रसिद्ध शिवाय बनाया था जिसको बादशाह अलाउद्दीन ने गुजरातविध्वंस के समय नष्टभ्रष्ट कर दिया था। सरस्वती नदी के तट पर माधव का प्राचोन मंदिर ओर सिद्धपुर नामक छोटासा नगर भी इसी राजा ने बनवाया था। कूगभग २२५ वर्षा तक सोलंकियों का राज्य पाटण में रद्दा। बाद में सं० १२४३ में वहाँ सोलंकियों की दूसरी प्रबठ शाखा बघेकों का अधिकार हो गया। सोलंकियों के राज्य का विवरण ख्यात में इस प्रकार दिया है कब्िप्त मूलू पतालीस बरस दस कियो चन्दगिर  बलभ अढाई बरस साढ बारह द्रोणागिर ॥ भीस बरत चालौस बरस चालीस करणयगह  एक घाट पंचास राज जयसिह बरण्णह  कुंवरपाल तीस त्रिहुं आयल बरस तीन मुलराजह । बिलसी भीम सत्तर सहरस वरस साठ अगलीक चह ॥ ३ जगदेव पंवार के सम्बन्ध में नेणली की ख्यात में परमारों की एक वंशावली में छिखा है कि उर्देबंध  चंद  अथवा उदयादित्य नामक पेँवार के दो पुत्र रणघबछ ओर जयदेव  जगदेव  हुए जिनमें रणधवछ तो राजधानी  धार  में राज्य करता रहा ओर जगदेव ने सिद्धराव सोलंकी की चाकरी ग्रहण को ओर कंकाली  देवी  को अपना मस्तक दिया।
Rajasthani03.pdf,214,२०१  ४ उदयादित्य प्रसिद्ध दानवीर भोज के उत्तराधिकारी जयसिंह के पीछे मालवे का अधीश्वर हुआ । उसका शासनकाछ शिलालेखों से १११६ से ११४३ वि० सं० तक ठहरता हे । संभव है उसने ओर आगे तक राज्य किया हो  शिलालेखों के अनुसार उसके दो पुत्र थे १ छक्ष्मदेव ओर २ नरवर्मा। जगदेव का उल्लेख नहीं मिलता । उद्यादित्य प्रतापी राजा हुआ है। उसका माँडू के सुरूतान के अधीन होने की कथा भाटों को कल्पनामात्र है। जगदेव का उल्लेख मालठ्यनरेश अजुन वर्मा ने अपना पूर्वंज कहकर किया है जिससे उसका ऐतिहासिक व्यक्ति होना सिद्ध है। भाटों में ओर जनता में जगदेव का नाम बहुत प्रसिद्ध दे । दरल्णकाक मन नकामाद्रका॥ ७५ अमान २ जगमाल मालावत १ मारवाड़ु र ज्य को स्थापित करने वाले राठोड़ राव सीहोजी की आठवीं पीढ़ी में राव सलछखोजी बड़ें प्रतापी क्षत्रिय हुए। उनके पुत्र राव मछीनाथजी हुए जो अपनी वीरता और धर्मनिष्ठा के कारण राजस्थान में देवता की तरह पूजे जाते हैं । जोधपुर शाज्य की प्राचीन राजधानी मंडोर में राव महीनाथजी की विशाल मूर्ति अब भी विद्यमान है । इन्हीं राव महीनाथजी के पीछे जोधपुर राज्य का दक्षिणपश्चिमी भूभाग माछाणी कहलछाया जो मारवाड़ राज्य को सीमा पर हैस्थित है ओर जिसका मुख्य नगर वाड़मेर है।
Rajasthani03.pdf,215,२१०२   राव मल्लीनाथजी के सुपुत्र कुंबर जगमाढूजी अपने पिता की तरह ही इतिहासप्रद्यात बोर हुए। दोनों पितापुत्र मारबाड़ के महेवा नगर में रहते थे । मल्ठीनाथजी तो ब्ृद्ध हो गये अतणब सात्विक्री वृत्ति धारण कर रातदिन इशभजन में समय बिताते थे । राज्य का कार्य कुंबर जगमालजी करते थे । २ राजस्थान में चैत्रशुक्का ३ को गणगोर का त्योद्दार बड़े समारोह के साथ मनाया जाता दै। दशहरे के बाद यही त्योहार राजस्थान का सर्वप्रधान सार्वजनिक त्योहार कद्दा जा सकता है। तृतोया को सन्ध्या के समय भिन्न २ हिन्दू जातियों के स्रीपुरुष ईश्वर  महादेव  ओर गोरी  गणगोर  की प्रतिमा सजा कर गाते बजाते हुए जलूस निकालते हें । अछाशय पर जलूस समाप्त होता है जहाँ पर पूजा होती है। अनुमान से यह त्योहार पार्वती के  भौने  मुकछावा  का सूचक है। मुद्राराक्षम आदि संस्कृत नाटकों में बसंतोत्सव के नाम से जो उत्सव वर्णित है शायद उसी ने गणगोर का रूप धारण कर ढछिया हो । ख्लियाँ ओर छड़कियाँ इस त्योहार को विशेष निष्ठा के साथ छगभग १४ दिन तक मनाती हैं । छड़कियों की भक्ति में आदर्श वरप्राप्ति की कामना रहती हैं ओर ख्त्रियों की पूजा में सोभाग्यरक्षा की । ३ राव जगमाकजी ओर गींदोछी कीं बात के अतिरिक्त ऐसी ही एक दूसरी बात राजस्थानमें प्रसिद्ध है जिसका स्मारक गणगोर
Rajasthani03.pdf,216,२०३  त्योहार के अवसर पर गाया जाने वाछा घुड़छो गीत दे । कहते हैं कि सं० १६४८ बिक्रमी चैत्र क्र० १ शुक्रवार के दिन मारवाड़ के गाँव कोसार्णों  पीषाड़ के पास  की बहुत सी क्षत्रिय कन्याएँ बस्ती से बाहर तालाब पर गोरी को पूजा के छिए गई थीं  उनमें से १४० को अजमेर का मुसलमान सूबेदार मल्छ्खां पकड़ ले गया। यह खबर पाते ही मारवाड़ के राव सातछुनी राठौड़ ने चढ़ाई की और उन कन्याओं को छोटा छाये। साथ में मुस्छकमान अमीर उमगावों की कई कन्याएँ भी के आए जिनमें एक घुड़छाखाँ सेनापति को कन्या भी थी । इस युद्ध में घुड़लखां का सिर राबजी के सेनापति सारंगजी खीची के तीरों से बिंध गया था। इस हछिदे हुए सिर को खोची सरदार ने प्रतिकार के रूप में उन तीजणियों को भेंट किया  आज भी इस घटना के स्मारकस्वरूप गणगोर त्योद्दार के दिनों में सन्ध्या के समय कुमारी कन्याएँ अनेक छिद्रबाला घड़ा सिर पर लेकर ओर उसमें दीपक रखकर क़ट॒स्बियों के घरों में घूमती हैं। चत्र शु० ३ को इस घुड़ले का सिर तलवार से छेदा जाता है क्योंकि इसी दिन घुड़छा्खाँ का शिरच्छेद हुआ था । ३ वीरसदे सोनगरा नवकोटो मारवाड़ के राज्य में जालोर का परगना प्राचीन काल से बोरभूमि की तरद्द राजस्थान में प्रतिष्तित रहा है । दुर्ग के पूर्व की ओर एक मील पर अरवंछी पर्वतमाला से
Rajasthani03.pdf,217,२०४  निकलने वाछी शूकरी नामक बरसाती नदी बहती है। जाछोर परगने के अन्तर्गत इस नदी हारा सींची हुई ३६० गाँवों की उर्बेरा भूमि पड़ती है। पहले यह किला पवार राजपूतों के अधिकार में था। परन्तु १३ वीं शताब्दि में चोहान राव कीर्तिपाल ने उसे पँवारों से छीन लिया । तबसे कई शतान्दियों तक चोहानों की एक शाखा सोनगराराजपूतों के अधिकार में यह दुर्ग रहा। इन्हीं सोनगरों के राव कान्हड़दे के राजत्वकार में दिल्ली के बादशाह अछाउद्दीन ने इस किके पर आक्रमण किया। अछाउद्दीन जेसे प्रवक शत्रु के विरुद्ध चोहानों ने १२ वर्ष तक इसकी वीरता के साथ रक्षा की ओर अन्त में आपस के वेमनस्य के कारण यह किछा विक्रम संबत १३६८ बैसाल शु०  बुधवार के दिन अछाडद्दीन के हाथ में चला गया। विक्रमी स॑ं० १३३६ से १३४४ के बीच में जालोर में रावछ सामन््तसिंह राज्य करता था । उसके कान्हड़दे ओर मालदेव नामक दो पुत्र हुए। पिता के बाद ज्येष्ठ कुमार कान्हड़दे जाछोर को राजगद्दी पर बैठा  इसी कान्हड़दे का परम प्रतापी वीरपुत्र वीरमदे हुआ। मक१०कारनाबब ममाााअमक ४ कहवाट सरवहियो १ सरबहिया। या संखरिया सोलंकी राजपूर्तों की १६ शाखाओं में से शाखा है टाड ।
Rajasthani03.pdf,218,२०४  ६ जेतसी ऊदावत जोधपुर राज्य के बसाने वाले राव जोधाजी राठोड़ राजस्थान में बड़े प्राक्रमी राजा हो गये हैं  इनका जन्म सं० १४८४ के वेसाख में हुआ। संबत् १४१५ में इन्होंने जोधपुर नगर बसाया। राव जोयाजी की ७ रानियों से १६ पुत्र उत्पन्न हुए जिनमें सातल॒जी अपने एिता की मुत्पु होने पर संबत् १४४५ में जोधपुर की गद्दी पर बैठे। तीन वर्ष के बाद इनकी झुत्यु दोगई ओर राव घुजाजी सिहासनासीन हुए। इन्ोंने २५ वर्ष तक राज्य किया। राव जोधाजी के पुत्रों में सभो बड़े उत्साहो ओर एराक्रमी वीर हुए । इन्होंने मारवाड़ राज्य को खूब विस्तृत किया ओर अच्छे २ नगर बसाये  कुंवर दूदाजी ने प्रसिद्ध नगर मेड़ता बसाया। इन्हींके बंशधर राठोड़ बीर जयमलने बड़ी बोरता के साथ चित्तोड़ की अकबर के विरुद्ध रक्षा की थी। कुंवर करमसिंह ओर रायपाल ने खींवसर सांवतर्सिद ने डाबरा ओर भारमछ ने विलाड़ा बसाया। कुँवर बीकाजी ने बीकानेर राज्य की स्थापना की  कुँवर बीदाजी ने बोदासर बसाया  इस कहानी के प्रारम्भिक भाग में प्रस्तावना के रूप में राव सूजाजी से पहले के मारवाड़ के राजाओं का व्त्तान्त दियां हुआ है जो कह्ानों में विशेष महत्व नहीं रखता परन्तु ऐतिहासिक विज्ञप्ति की तरह पाठकों को रुच्रिकर हो सकता है। अतएबं उस अंश को यहां पर अविकलछ उद्धृत कर देते हैं
Rajasthani03.pdf,219,२०६  राब जोधा भार्या हुह॒णी  जांमणादेपुत्र जोगा १ भारमछ २ कुम्भक्रन ३। जोधा भाया दूजी द्वाडी जसमादेपुत्रतींदा १ सुजा २ सातलु ३। तीजी राव जोधा भार्या भटियांणीपुत्र वरगवीर १ करमसी २५ रायपालु ३। चोथी रांणी राब जोधा भार्या सांखछी नवरंगदेपुत्र बोका १ बीदा २। पांचमी राव जोधा भार्या देवड़ी सूइवदेपुत्र सावतसो १। राव जोधा भार्या छठी बाघेडी मेणलूदे पुत्रसित्रराज १। राव जोधा भारया सातमो सोनगरी चांपांपुत्र दूदा १ वरसिंव २। सू राव जोधेजीरे पाट सुज्जोजी बेठा । संबत् १४४४ राब जांघोजो देवगन हुवा ने सुज्ोजी पाट बंठा  संबत १४१६ चंत्र सुदि ६  वरसिद् १ दूदैजी मेड़तो बसायो। दूदेनी मेड़ते राज कोयो । पछे संबत् १४२२ मिती वेसाख सुदि ३ दृदासर खोदायो । करमसो रायपाल खीवसर बसायो। सिवराज धघूनाड़ो बसायो। राव जोधा पुत्र सांचचसी तिण डांबरों बसायो। भारमर बोछाड़ो बसायो  संवत् १५४४४ मितो बैसाख सुदि १ शनिवार बीकेजी बीकानेर वसाई। संबत १५४४४ वीके कोटरी नींव दोनी। पढिली जांगल गांव रेहता पछ्छे संवत् १४६८ बीदे बीदासर बसायो। सातछ वरसत्र पछ्ले जोधाजी रे टोके बैठो । पछे सूनोजी पाद बैठा । विण सात नडो धण ले छे  संबत् १५१७ चेत्र मांहे राव जोधेजी वरसिंह दूदाजी ने देसोटो दीधो । तिको देवड़ीजी समेता गांव गगडांगारे तलब सेमवादो छुडायो  तिण समे गगडांणा माँहे जैतमछ रावत उदो रहै । १ गुहिलोत वंश्ीय क्षत्रियों की शाखा हुलडसकी कन्या।
Rajasthani03.pdf,220,२०७  तिण बरसिंघ दूदाने घणो मोहतब दे कोटड़ी मांहे राखिया  तिण समे छखमण गह॒छोत कूचोरे राज करें। तिणरे ऐराकण धोड़ियाँ तिको बरसी ने नरसिंघ सींधछ जेतारण राज करे। तरे लखमण गहलोत बछेरा २ ऐराकी नरसिंघ खीदा सिंघलुरे निजर मेलिया । तिके गगडांणा माहे होयने जांता था। तरे र।बत ऊदे घोड़ा खोसः छीया  तिण ऊपरे छखमण गेहछोत ने खींदो सींघछ चढिने आया। तरे बडी छडाई हुई। खोंदो छ्म्रण न्हाठा । वरसिघ दूदेजी हाथ दिखाया। पछे भैंसियां गगडांणारी ऊछरी थी तिके वेकपारी मंगी  मार्डा मांह पाणी देख बेस रही । तरे सारो साथ खोमणने चढिया  हरे वरसिघजी दूदोजी घोड़े चढिया वेकपे छाधीः  तिके लेने गगडांणे गया। तरे बरसिघजी दृदेजी रावत ऊदाने क्यो जे थे कहो तो वेकपा तीरे बास ओेक बसीने बसावां । तरे जोसी तेड़ने मोहरत पूछियां ने कह्यो अठे आगे मांनधातारों बसायो मेड़तो छे तिको मोटो सहिर थो। एके दिन अतीतने  संतायो तिणरा सराफस ऊजड़ हुवो छे तिको वसावो  तिको कने गाँव धोले राव छे । तटे मेरा  रो थांणों रहे छे  तिको मेराने दाढु  देताने रहता । श्तरो सुणमेरांस बतगाव कीनोथारे पाडोस राव जोधाजीरा बेटा बरसिघ ने दूदो थांदरो पाड़ोस वसे छे थांहरा कांमने तयार छे। मेरां परमांण कीनों । मेडतो बसियो। पछ्े मेर जोरावर देखिने वेसासिया ९ । १ मुहब्बत इज्त । २ छीन लिया। हे भाग गये । ४ निकली थी। ४५ बीहडघनी। ६ दरख्तों। ७ खोजने। ८ पाई ।  के पास। १० योगी को । ११ मारवाड़ की एक जंगली जाति। १६ कर दातव्य। १३ विश्वास किया।
