Source_URL,Paragraph
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"इसमें मारवाड़ी, थली, बीकानेरी, बागड़ी, शेखावाटी, मेवाड़ी, खैराड़ी, गोडवाड़ी और देवड़ावाटी सम्मिलित हैं।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"इसे मध्यपूर्वी राजस्थानी भी कहा जाता है, जिसमें तोंरावाटी, जयपुरी, कठैड़ी, राजावाटी, अजमेरी, किशनगढ़ी, शाहपुरी एवं हाडौती सम्मिलित हैं।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,मालवी या दक्षिण-पूर्वी-राजस्थानी
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"के नाम से राजस्थानी शोध संस्थान, चौपासनी, जोधपुर, द्वारा प्रकाशित हो चुका है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"शब्द दिये गए हैं, यह लिपिकर्ताओं की भूल का परिणाम है। शुद्ध रूप में ये"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,) इसी प्रकार की अन्य भूलें देखी जा सकती हैं।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,अगर भीली को भी राजस्थानी के अन्तर्गत माना जाय तो इनकी संख्या छः हो जायगी। ग्रियर्सन ने यद्यपि इसे राजस्थानी से अलग माना है
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,तथापि व्याकरण एवं भाषा वैज्ञानिक दृष्टिकोण से इसे अलग नहीं माना जा सकता। इन सब बोलियों पर अपने पड़ोस में बोली जाने वाली भाषाओं एवं बोलियों का पर्याप्त प्रभाव पड़ा है। इस संबंध में राजस्थानी वर्ग की भाषाओं एवं बोलियों का यह चित्र
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"उल्लेखनीय है- 
 
भारतीय आर्य भाषाओं का विधिवत्"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"इतिहास हमें प्रामाणिक रूप से उपलब्ध नहीं है, तथापि इसकी साधारण रूपरेखा ऋग्वेद से आज तक उपलब्ध है। कुछ विद्वानों ने अनार्य भाषाओं को छोड़ कर संसार भर की परिष्कृत भाषाओं का उद्"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,इस संबंध में इस मत के समर्थक विद्वानों ने शब्दों के कई प्रमाण देकर एक भाषा का दूसरी भाषा से संबंध बताने का प्रयत्न किया है। कुछ विद्वानों ने भारतीय-योरोपीय भाषाओं की मूल भाषा के रूप में उर्सप्रा (
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,) नामक एक नई भाषा की कल्पना की है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,भाषाविज्ञान के क्षेत्र में शोध की गति इतनी तीव्र है कि नित्य नये सिद्धान्तों का प्रतिपादन किया जा रहा है एवं नई भाषाओं पर प्रकाश पड़ता जा रहा है। भारतीय आर्य भाषाओं के संबंध में डॉ
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,सुनीतिकुमार चाटुर्ज्या का निम्नलिखित वर्गीकरण उल्लेखनीय है
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"– 
 
 इस वंश-वृक्ष से राजस्थानी की उत्पत्ति के सम्बन्ध में कुछ प्रकाश पड़ता है। प्राचीन काल में इसका नाम मरुभाषा ही था।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"कालान्तर में यह डिंगळ कहलाने लगी। इसी नामकरण के समय राजस्थानी में समृद्धतम साहित्य की रचना हुई। आधुनिक समय में मोटे तौर से इसे राजस्थानी ही कहा जाता है। अतः राजस्थानी से हमारा अभिप्राय उसी परंपरागत मरु एवं डिंगळ भाषा से है। 
 राजस्थानी के ठीक उद्"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,गम को समझने के लिए अन्य भाषाओं का अध्ययन आवश्यक है। तैस्सितोरी व ग्रियर्सन ने सोलहवीं शताब्दी तक पश्चिमी राजस्थान तथा गुजरात की भाषा को एक ही माना है
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"चाटुर्ज्या के अनुसार यह शौरसेनी या मध्यप्रदेशीय प्राकृत जिसे पाली भी कहा जा सकता है, से अलग थी।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,वास्तव में पाली मध्यप्रदेश की भाषा का ही साहित्यिक रूप था। कुछ विद्वानों का विश्वास है कि पाली और प्राचीन मागधी प्राकृत की ही बोलियाँ हैं।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"पश्चिमी पंजाब की बोली एवं सौराष्ट्र की बोली में भी कुछ समानता अशोक के समय में पाई जाती है। इससे यह तो स्पष्ट है कि राजस्थानी में जो आर्य बोली आई वह मध्यप्रदेश की ओर से नहीं आई। सम्भव है आधुनिक हिसार, शेखावाटी या उदयपुर की राह से आई हो क्योंकि राजस्थानी-गुजराती का मेल, पश्चिमी पंजाबी से तथा कुछ-कुछ सिंधी से है किन्तु मध्यप्रदेश की बोली से नहीं है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"राजनैतिक रूप से भी राजस्थान का गुजरात, सिंध एवं पंजाब से अधिक सम्बन्ध रहा है। प्राचीन काल में भी"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"; के नाम से सिंध, गुजरात और मारवाड़ सम्मिलित रूप से एक ही राष्ट्र था।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,श्री किशोरसिंह बार्हस्पत्य ने झालरांपाटन से प्रकाशित
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,के एक लेख में निम्नलिखित चित्र प्रकाशित किया है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,कविराजा सूर्यमल्ल ने वंशभास्कर में स्थान-स्थान पर इस नाम का प्रयोग किया है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,राजपूताने का इतिहास–जिल्द पहली–ले
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,कुछ विद्वानों का निश्चित मत है कि राजस्थानी का उद्
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,यद्यपि कुछ लोगों ने इस सम्बन्ध में संदेह प्रकट किया है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,इस ओर प्रामाणिक अनुसंधान की आवश्यकता है। हिन्दी साहित्य सम्मेलन के
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,वें अधिवेशन के सभापति पद से भाषण देते हुए श्री कन्हैयालाल माणिकलाल मुंशी ने इसका उद्
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,गम गुर्जरी अपभ्रंश से माना है। श्री एन
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,दिवातिया ने भी गुजराती की उत्पत्ति की विवेचना करते हुए इसी का समर्थन किया है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"जैसा कि ऊपर लिखा जा चुका है कि राजनैतिक रूप से सिंध, गुजरात एवं मारवाड़ के सम्मिलित रूप को"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"गोत्रा) कहा जाता था, किन्तु कालान्तर में (जैसा कि अलबरूनी ने वर्णन किया है) संभवतया भीनमाल का राज्य हाथ से निकल जाने से गुर्जरों का राज्य छोटा रह गया। इसकी राजधानी"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,इतने लम्बे समय तक इस विस्तृत भू-भाग पर गुर्जरों का अधिकार रहने से भाषा का प्रभावित होना संभव है। अतः गुर्जरी अपभ्रंश नाम अधिक सार्थक है। डॉ
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,ग्रियर्सन ने राजस्थानी की उत्पत्ति नागर अपभ्रंश एवं पश्चिमी हिन्दी से मानी है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,धीरेन्द्र वर्मा के अनुसार नागर अपभ्रंश गुजरात के उस भाग में बोली जाती थी जहाँ आजकल नागर ब्राह्मण बसते हैं। नागर ब्राह्मण विद्यानुराग के लिए प्रसिद्ध रहे हैं। उन्हीं के नाम से कदाचित्
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,नागर अपभ्रंश के व्याकरण के लेखक हेमचन्द्र गुजराती ही थे। हेमचन्द्र के मतानुसार नागर अपभ्रंश का आधार शौरसेनी प्राकृत था।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,इस दृष्टि से नागर अपभ्रंश शौरसेनी का ही एक रूप है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,चाटुर्ज्या इसी स्थान की भाषा को सौराष्ट्री अपभ्रंश के नाम से पुकारते हैं।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"ये दोनों नाम ही कुछ अस्पष्ट से जान पड़ते हैं। नागर अपभ्रंश से अभिप्राय नागर जाति की अपभ्रंश से है या नागरिकों की अपभ्रंश से, यह साफ नहीं है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,सौराष्ट्र अपभ्रंश नाम भी कुछ संकीर्ण है। इससे इसका दायरा केवल सौराष्ट्र (काठियावाड़) तक ही सीमित होना सूचित होता है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,पृष्ठ पर दी गई फुटनोट की टिप्पणी
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"राजस्थानी भाषा और साहित्य–मोतीलाल मेनारिया, पृष्ठ"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,राजस्थानी के प्रादुर्भाव का निश्चित समय बताना कुछ कठिन सा है। ठीक समय निर्धारण करने के लिए हमें उस काल की रचनाओं पर दृष्टिपात करना होगा। श्री राहुल सांकृत्यायन ने कुछ प्राचीन कवियों के फुटकर दोहे एवं पद खोज निकाले हैं
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"के लगभग) 
 रचना–  जहि मन पवन न संचरई, रवि ससि नाहि पवेस। 
 तहि वट चित्त विसाय करू, सरहे कहिय उवेस।।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"के लगभग) 
 रचना–  का आ तरुवर पंच बिडाल, चंचल चीए पइयो काळ। 
 दिअ करिअ महासुद परिमाण, लूइ भणइ गुरु पच्छिअ जाण।। 
 उपरोक्त रचनाओं की पुरानी राजस्थानी के साथ कुछ समानता अवश्य है। लूहिया की रचना की भाषा कांन्हडदे-प्रबन्ध के कुछ दोहों की भाषा के काफी निकट है। वह राजस्थानी का आरंभिक काल हो सकता है। गेय रूप में सब से प्रथम छंदबद्ध ग्रंथ हमें"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"प्राप्त है। यह राजस्थानी का प्राचीनतम ग्रंथ है। यहाँ कुछ मतभेद हो सकता है। कई विद्वानों ने इसे पश्चिमी हिन्दी का सबसे पहला ग्रंथ माना है। संभवतया यह इसलिये माना गया हो कि उन्होंने राजस्थानी को हिन्दी का ही एक रूप मान लिया। अगर निष्पक्ष दृष्टि से देखा जाय तो यही विचारधारा वर्तमान में राजस्थानी साहित्य के ह्रास का कारण हुई। राजस्थानी की स्वयं की विशेषता है, उसका अपना व्याकरण है, शब्द-भंडार है, समृद्ध साहित्य है, उसे उसी रूप में देखना चाहिए।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,के निर्माणकाल के संबंध में भी विवाद है। उसका सही रचनाकाल निश्चित होने की अवस्था में राजस्थानी के उद्
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"गम के समय का अनुमान करना कठिन नहीं होगा। 
 बीसलदेव रासो के निर्माणकाल के बारे में विस्तृत विवेचना हम इसी भूमिका में राजस्थानी साहित्य के इतिहास की विवेचना करते समय करेंगे किन्तु मोटे रूप से इसका निर्माणकाल ग्यारहवीं शताब्दी माना जा सकता है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,की रचना हुई उसके उस रूप तक पहुँचने में अवश्य कुछ समय लगा होगा। इस दृष्टि से सौ डेढ़ सौ वर्ष का समय कुछ अधिक नहीं। नवीं शताब्दी की सरहपा एवं लूहिया की रचनाओं का उल्लेख हम ऊपर कर चुके हैं। वे भी हमारे मत की पुष्टि करती हैं। यद्यपि इस समय के काफी बाद तक अपभ्रंश में साहित्य रचना होती गई तथापि लोकभाषा के रूप में आरंभिक राजस्थानी की नींव नवीं शताब्दी में स्थापित हो चुकी थी। दोनों का कुछ संबंध भी काफी समय तक रहा एवं साहित्यिक रूप से तेरहवीं शती में दोनों का विच्छेद हुआ। तैस्सीतोरी ने भी प्राचीन पश्चिमी राजस्थानी का अपभ्रंश से अंतिम रूप से सम्बन्ध-विच्छेद कर लेने का समय तेरहवीं शताब्दी के आसपास निश्चित किया है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,गुजराती एवं राजस्थानी को सोलहवीं शताब्दी तक एक ही भाषा माना गया है
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,", यद्यपि सौ वर्ष पहिले से ही इनमें साधारण विभेद आरम्भ हो गया था। नरसिंह मेहता का जन्म सन्"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"में हुआ था। इनके द्वारा लिखित गीत आधुनिक गुजराती के अधिक निकट हैं, किन्तु गेय रूप में होने के कारण इतने वर्षों में इसकी भाषा में अन्तर हो जाना स्वाभाविक है। सन्"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,की समान भाषा के रूप में ही संभवतया नरसिंह मेहता ने रचना की होगी।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,नरसिंह मेहता का समकालीन था। सोलहवीं शताब्दी में ये दोनों भाषायें अपने अलग-अलग रूपों में विकसित हुई।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"जैसा कि ऊपर लिख आये हैं, राजस्थानी प्रधान पांच शाखाओं में विभक्त है। प्रत्येक शाखा की स्वयं की अपनी कुछ विशेषतायें हैं। पश्चिमी राजस्थानी के कुछ क्षेत्रों में  इकार  तथा  उकार  के स्थान पर  अकार  करने की प्रवृत्ति अधिक है, यथा– हाजर, मनख, मालम, वराजौ  आदि। वर्तमान काल में इसमें जहाँ है का प्रयोग होता है वहाँ भूतकाल के लिये हौ या हा का प्रयोग होता है, यथा– चालै है  (वर्तमान काल),  चालता हा  (भूतकाल)।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"मेवाड़ी में  सकार  के स्थान पर  हकार  करने की प्रवृत्ति अधिक है। हम आगे विवेचन करेंगे कि राजस्थानी में  स  और  स़  के उच्चारण में कुछ भेद है जो साधारणतया अन्य भाषी विद्वानों के लिये कुछ कठिनता उत्पन्न कर देता है। मेवाड़ी  स  के स्थान पर  स़  या  ह  का प्रयोग अधिक होता है, किन्तु इसका यह परिवर्तन शब्द के प्रथम अक्षर तक ही सीमित रहता है। पश्चिमी राजस्थानी में प्रायः  बकार  के स्थान पर  वकार  करने की भी प्रवृत्ति है, यथा–  व़ात, व़ार।  
 उत्तर-पूर्वी राजस्थानी में भी पश्चिमी राजस्थानी की तरह भूतकाल के लिए  हौ  का प्रयोग होता है। पश्चिमी राजस्थानी में संबंधकारक के लिए  रौ रा री  का प्रयोग होता है किन्तु पूर्वी राजस्थानी में  को का की  का प्रयोग अधिक है। अल्प प्राण का प्रयोग भी उत्तर-पूर्वी राजस्थानी की अपनी विशेषता है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"पश्चिमी राजस्थानी के अन्तर्गत हमने मारवाड़ी, थली, बीकानेरी, बागड़ी, शेखावाटी, मेवाड़ी, खैराड़ी, गोड़वाड़ी आदि को भी गिना है। इन सब में आपस में कुछ विभेद हैं। बागड़ी में  चकार  और  छकार  का  स़कार  हो जाता है, जैसे– स़ोर (चोर), स़ांनी (छांनी) आदि। इसमें  सकार  का  हकार  भी होता है। किन्तु ऐसी अवस्था में ह की ध्वनि अत्यन्त निर्बल होकर  स  के निकट चली जाती है, यथा–  होनौ  ( स़ोनौ )। गोड़वाड़ी में भी सकार को हकार में परिवर्तित करने की प्रवृत्ति प्रचलित है, यथा–  सिनांन  को  हिनांन  अथवा  स़िनांन।   इसमें ड़ को भी र में परिवर्तित कर दिया जाता है, यथा– कीरी  ( कीड़ी )"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"चिउँटी। इसमें बागड़ी के समान ही  चकार  और  छकार  का भी  स़कार  हो जाता है, जैसे–  पस्सै  (पछै),  स़ोरी  (छोरी) आदि। 
 जहाँ पश्चिमी राजस्थानी में  व़कार  करने की प्रवृत्ति है वहाँ ढूंढ़ाड़ी में  वकार  के स्थान पर  बकार  करने की प्रवृत्ति प्रचलित है, यथा–  बात, बै"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"म, बचन  आदि। इसमें  आबौ, जाबौ, खाबौ  आदि रूप का प्रचार है। वर्तमान काल में  छै , भूतकाल में  छौ  तथा भविष्य काल में  ला  का प्रयोग होता है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"प्राचीन काल में  छै  का प्रयोग लिखित गद्य साहित्य में सर्वत्र पाया जाता है। मुंहणोत नैणसी की ख्यात एवं बाँकीदास की ख्यात इसके उदाहरण हैं, किन्तु आधुनिक समय में इसका प्रयोग केवल ढूंढ़ाड़ी एवं उसके आसपास के क्षेत्र तक ही सीमित रह गया है।  इकार  तथा  उकार  का भी ढूंढ़ाड़ी में  अकार  हो जाता है। 
 क्षेत्र-भेद की दृष्टि से राजस्थानी में विभिन्न विशेषताएँ पायी जाती हैं। ढूंढ़ाड़ी और पश्चिमी राजस्थानी (मारवाड़ी) को ही हम शुद्ध राजस्थानी का रूप मान सकते हैं। अधिकांश साहित्य-सामग्री इसी में उपलब्ध है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,पूर्वी राजस्थानी ब्रज भाषा से प्रभावित है जबकि पश्चिमी राजस्थानी गुजराती से साम्य रखती है। मोटे तौर पर यह देखा जाय तो मालूम होगा कि प्रायः विभिन्न संस्कृतियों का राजस्थान के रास्ते ही भारत के विभिन्न भागों में प्रसार हुआ है। अतः यह स्पष्ट रेखा द्वारा विभाजित नहीं किया जा सकता कि विभिन्न संस्कृतियों ने कब-कब और किस-किस रूप में यहां पर प्रभाव डाला। एक तरह से यह उन सब प्रभावों का सम्मिलित रूप है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,महापंडित राहुल सांकृत्यायन द्वारा सम्पादित
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"इसकी विस्तृत व्याख्या इसी भूमिका के राजस्थानी साहित्य के इतिहास के प्रसंग में आगे की जायेगी, जिसमें बीसलदेव रासो के संवत्"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,में रचे जाने की पुष्टि की गई है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,कुछ शब्दों के प्रयोग तो वास्तव में आश्चर्य में डाल देते हैं। राजस्थानी में कुछ ऐसे विशेष शब्द भी हैं जो वेदों में प्रयुक्त हुए हैं किन्तु उनका प्रयोग इतर भाषाओं में साधारणतः नहीं पाया जाता। उदाहरण के लिए कुछ शब्द इस प्रकार हैं–
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,स्वर्ण के लिए प्रयुक्त हुआ है। )
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"स्वर्ग। 
 ऐसे कई उदाहरण दिये जा सकते हैं। सीधे वेदों के बाद राजस्थानी में इन शब्दों का प्रयोग वस्तुतः राजस्थानी साहित्यकारों के विशाल अध्ययन एवं पांडित्य का परिचायक है। कुछ साहित्यकारों ने संस्कृत से सम्बन्ध दर्शाने के लिए कुछ शब्दों की विभिन्न व्युत्पत्तियां बताई हैं पर वे संदिग्ध हैं। वैसे भी प्रत्येक शब्द को बलात् खींच कर संस्कृत से संबंधित करने की प्रवृत्ति, जो आधुनिक युग में खूब प्रचलित है, उचित नहीं कही जा सकती। शब्दों को अपने स्वयं के स्वाभाविक रूप में ही ग्रहण करना वांछनीय है। 
 रूपभेद भी राजस्थानी की अपनी विशेषता है। एक ही शब्द के कई रूप यहां मिलते हैं, यथा– भूमि के लिए  भोम, भुमि, भुंहडी, भुंई, भंय, भुंवि;  पृथ्वी के लिए  प्रथी, प्रथवी, प्रथमी, पोहोवी, पुहमी  आदि। कुछ कवियों ने शब्दों के रूप भेदों के विशेष स्तर पर ही प्रयोग करने की सतर्कता बरती है, किन्तु कुछ अन्य कवियों ने स्वरों को दीर्घ ह्रस्व करने, शब्दों को तोड़-फोड़ कर नये अटपटे अर्थ में प्रयोग करने, अपनी इच्छानुसार स्वरों को उलट-पुलट करने आदि में बहुत ही स्वतंत्रता से काम लिया है। यह संभव हो सकता है कि इस श्रेणी के कवियों ने अपभ्रंश की परम्परा के प्रभाव से ही ऐसे प्रयोग किये हों।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"जहां राजस्थानी की कई रचनाओं का स्तर बहुत ऊंचा है वहां राजस्थानी से अनभिज्ञ लेखकों, कवियों एवं संपादकों ने राजस्थानी को बहुत अटपटे शब्द दिये हैं। उदाहरण के लिए हिन्दी साहित्य सम्मेलन, प्रयाग से प्रकाशित"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,में मीरां के एक प्रसिद्ध पद की पहली पंक्ति इस प्रकार दी है–
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"राजस्थानी में न एवं ण दोनों का प्रयोग होता है और दोनों का अपना विशिष्ट स्थान है। प्रायः इतर भाषा-भाषियों ने यह मान लिया है कि राजस्थानी में न के स्थान पर सर्वत्र ण और ल के स्थान पर ळ का प्रयोग ही होता है। संभव है अपभ्रंश के प्रयोगों के कारण इन्होंने राजस्थानी के सम्बन्ध में भी ऐसी ही धारणा बना ली हो। प्राक्रत, मागधी आदि भाषाओं में जिन शब्दों में लगातार आने वाले दो नकार हों, वहां कहीं पूर्व नकार एवं कहीं उत्तर नकार णकार हो जाता है। यथा–नैण, णैन (नैन), नाणा, णाना (नाना) आदि। राजस्थानी में यह प्रणाली प्रयुक्त नहीं होती। यहां शब्द के आरंभ में ण का प्रयोग नहीं पाया जाता। अपभ्रंश आदि भाषाओं में उपरोक्त प्रयोगों के कारण ही इतर भाषा-भाषियों द्वारा संपादित राजस्थानी के ग्रंथों में इस प्रकार की भूलें प्रायः पायी जाती हैं। कुछ उदाहरणों से दोनों के प्रयोग से अर्थ की विभिन्नता स्पष्ट हो जाएगी– 
 
 
 
 कांन"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"तराजू के पलड़ों में संतुलन की विषमता, मर्यादा आदि 
 
 
 नांनौ"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"कलप, धार, बाढ़, बल, हाथ आदि 
 
 
 जांन"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"काला, श्याम वर्ण 
 
 
 
 हम ऊपर राजस्थानी में शब्दों के रूप-भेद की चर्चा कर रहे थे। रूप-भेद होने के कई कारण हैं। भाषा-विज्ञान के अनुसार भी ध्वनि-परिवर्तन के कई कारण होते हैं, यथा– वाक्"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"यंत्र अथवा श्रवणयंत्र की विभिन्नता, अनुकरण की अपूर्णता, अज्ञानता, भ्रमपूर्ण उत्पत्ति, बोलने में शीघ्रता, मुख-सुख, भावुकता, बना कर बोलना, विभाषा का प्रभाव, भौगोलिक प्रभाव, सामाजिक प्रभाव, लिखने के कारण, संक्षिप्त करने की प्रवृत्ति, बलहीन व्यञ्जन का आधिक्य, स्वाभाविक विकास, मात्रा या तुक, सादृश्य, स्वराघात आदि। ध्वनि-परिवर्तन में इनमें से कोई न कोई कारण अवश्य होता है। इन सब पर सूक्ष्म रूप से विस्तृत प्रकाश डालने का हमारा मंतव्य नहीं है तथापि राजस्थानी भाषा की वैज्ञानिक दृष्टि से विवेचना करने के लिये इनकी थोड़ी जानकारी विषयान्तर न होगी। 
 मोटे तौर पर प्रायः प्रयत्न-लाघव के कारण भी कई शब्दों का निर्माण हो जाता है। असाधारण लंबाई को न संभाल सकने के कारण लोग सुविधा के लिए उसे छोटा कर देते हैं। उदाहरण के लिए  जयरांमजी की  का  जैरांमजी ,  चाय  का  चा, छाछ  का  छा  एवं  साहब  का  सा  हो गया है। 
 अनुकरण के कारण भी कई नये शब्दों का प्रयोग हुआ है, यथा–  कँवर, भँवर, चँवर, टँवर  आदि। मात्रा या तुक मिलाने के लिए भी कुछ सिद्ध कवियों को छोड़ कर प्रायः अन्य कवि लोग ध्वनि में मनमाना परिवर्तन कर देते हैं। राजस्थानी के कुछ कविगण तो इनके लिये विशेष रूप से प्रसिद्ध हैं। यथा– सत्थ"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"मुनि,  कव, कवी  (कवि) आदि। 
 पाद-पूर्ति के लिये प्रायः  ह, क, स  आदि का प्रयोग भी साधारण बात है। वेदों एवं संस्कृत में भी  ह  पाद-पूर्ति के रूप में प्रचुर मात्रा में आया है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"उसी परंपरा के कारण राजस्थानी के काव्य-ग्रंथों में इसके कई उदाहरण मिल जायेंगे। अपभ्रंश की प्राचीन पद्धति के अनुसार भी शब्दों को कोमलकांत पदावली में परिवर्तित करने की इच्छा के कारण कुछ कवियों ने अकार को उकार में परिवर्तित कर दिया, यथा–  कमळु  (कमल),  चपळु  (चपल) आदि। 
 स्वराघात के कारण भी राजस्थानी में ध्वनिपरिवर्तन हुआ है। ऊंचे सुर देने के लिये हमें मुंह फैलाना पड़ता है, अतः संवृत स्वरों का कभी-कभी विवृत में परिवर्तन हो जाता है। इस प्रकार  इ  का  ए  और  उ  का  ओ  हो जाना साधारण बात है। यथा–  कुष्ठ"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx#Hr3,"कोख आदि। 
 अधिकतर ध्वनि-परिवर्तन प्रायः भाषा के प्रवाह में स्वयमेव हो जाते हैं। उनके लिए किसी विशेष अवस्था या परिस्थिति की आवश्यकता नहीं होती। भाषा विज्ञान ने इन्हें स्वयंभू ("
